File Name;Is_Background;Std Value
small_cubes_dataset\cube1032_coords_400_200_0.tif;True;2.184.698.526.585.610
small_cubes_dataset\cube1033_coords_400_200_100.tif;True;8.684.247.959.732.580
small_cubes_dataset\cube1034_coords_400_200_200.tif;True;6.013.583.215.719.400
small_cubes_dataset\cube1035_coords_400_200_300.tif;True;5.913.269.446.657.510
small_cubes_dataset\cube1036_coords_400_200_400.tif;True;5.261.741.393.430.270
small_cubes_dataset\cube1037_coords_400_200_500.tif;True;542.914.687.004.117
small_cubes_dataset\cube1038_coords_400_200_600.tif;True;5.719.485.353.584.900
small_cubes_dataset\cube1039_coords_400_200_700.tif;True;5.937.015.223.150.190
small_cubes_dataset\cube1040_coords_400_200_800.tif;True;5.919.724.505.318.600
small_cubes_dataset\cube1041_coords_400_200_900.tif;True;5.524.108.530.161.050
small_cubes_dataset\cube1042_coords_400_200_1000.tif;True;5.936.113.557.252.150
small_cubes_dataset\cube1043_coords_400_200_1100.tif;True;6.603.709.779.864.620
small_cubes_dataset\cube1044_coords_400_300_0.tif;True;2.230.625.503.707.610
small_cubes_dataset\cube1045_coords_400_300_100.tif;True;5.819.917.262.323.960
small_cubes_dataset\cube1046_coords_400_300_200.tif;True;5.274.446.829.119.690
small_cubes_dataset\cube1047_coords_400_300_300.tif;True;4.926.486.400.607.900
small_cubes_dataset\cube1048_coords_400_300_400.tif;False;14.629.060.768.144.300
small_cubes_dataset\cube1049_coords_400_300_500.tif;False;26.587.347.124.378.100
small_cubes_dataset\cube1050_coords_400_300_600.tif;True;5.698.163.547.103.370
small_cubes_dataset\cube1051_coords_400_300_700.tif;True;6.469.476.929.633.830
small_cubes_dataset\cube1052_coords_400_300_800.tif;True;7.195.351.605.852.290
small_cubes_dataset\cube1053_coords_400_300_900.tif;True;5.824.765.743.779.320
small_cubes_dataset\cube1054_coords_400_300_1000.tif;True;595.450.071.593.235
small_cubes_dataset\cube1055_coords_400_300_1100.tif;True;5.981.767.282.544.820
small_cubes_dataset\cube1056_coords_400_400_0.tif;True;2.353.801.300.663.460
small_cubes_dataset\cube1057_coords_400_400_100.tif;True;5.444.478.406.927.530
small_cubes_dataset\cube1058_coords_400_400_200.tif;True;5.139.139.670.355.420
small_cubes_dataset\cube1059_coords_400_400_300.tif;False;20.043.199.368.056.800
small_cubes_dataset\cube1060_coords_400_400_400.tif;False;7.117.237.207.459.610
small_cubes_dataset\cube1061_coords_400_400_500.tif;False;7.351.791.727.615.720
small_cubes_dataset\cube1062_coords_400_400_600.tif;False;3.346.363.012.459.910
small_cubes_dataset\cube1063_coords_400_400_700.tif;True;5.236.951.794.581.210
small_cubes_dataset\cube1064_coords_400_400_800.tif;True;5.581.854.044.729.010
small_cubes_dataset\cube1065_coords_400_400_900.tif;True;6.852.775.735.412.350
small_cubes_dataset\cube1066_coords_400_400_1000.tif;True;5.875.502.407.971.280
small_cubes_dataset\cube1067_coords_400_400_1100.tif;True;5.518.260.759.808.460
small_cubes_dataset\cube1068_coords_400_500_0.tif;True;2.361.861.029.849.100
small_cubes_dataset\cube1069_coords_400_500_100.tif;True;9.394.330.757.020.930
small_cubes_dataset\cube1070_coords_400_500_200.tif;False;6.490.496.232.788.750
small_cubes_dataset\cube1071_coords_400_500_300.tif;False;5.485.560.550.802.710
small_cubes_dataset\cube1072_coords_400_500_400.tif;False;5.679.523.911.206.560
small_cubes_dataset\cube1073_coords_400_500_500.tif;False;55.927.388.292.170.100
small_cubes_dataset\cube1074_coords_400_500_600.tif;False;5.290.769.038.372.490
small_cubes_dataset\cube1075_coords_400_500_700.tif;False;29.414.861.310.987.300
small_cubes_dataset\cube1076_coords_400_500_800.tif;True;5.557.085.312.861.290
small_cubes_dataset\cube1077_coords_400_500_900.tif;True;633.215.338.502.212
small_cubes_dataset\cube1078_coords_400_500_1000.tif;True;5.963.451.837.174.780
small_cubes_dataset\cube1079_coords_400_500_1100.tif;True;5.246.172.214.522.790
small_cubes_dataset\cube1080_coords_400_600_0.tif;True;23.687.012.593.280.800
small_cubes_dataset\cube1081_coords_400_600_100.tif;True;41.802.797.682.849
small_cubes_dataset\cube1082_coords_400_600_200.tif;False;8.609.935.177.598.740
small_cubes_dataset\cube1083_coords_400_600_300.tif;False;4.262.530.149.977.840
small_cubes_dataset\cube1084_coords_400_600_400.tif;False;4.165.476.945.046.470
small_cubes_dataset\cube1085_coords_400_600_500.tif;False;37.458.595.729.025.600
small_cubes_dataset\cube1086_coords_400_600_600.tif;False;4.462.182.585.402.620
small_cubes_dataset\cube1087_coords_400_600_700.tif;False;6.393.232.273.098.140
small_cubes_dataset\cube1088_coords_400_600_800.tif;False;29.181.113.088.475.200
small_cubes_dataset\cube1089_coords_400_600_900.tif;True;6.103.027.521.193.380
small_cubes_dataset\cube1090_coords_400_600_1000.tif;True;5.898.659.093.970.020
small_cubes_dataset\cube1091_coords_400_600_1100.tif;True;5.185.342.619.210.570
small_cubes_dataset\cube1092_coords_400_700_0.tif;True;2.402.651.618.323.260
small_cubes_dataset\cube1093_coords_400_700_100.tif;False;33.821.417.321.302.200
small_cubes_dataset\cube1094_coords_400_700_200.tif;False;5.543.807.657.816.040
small_cubes_dataset\cube1095_coords_400_700_300.tif;False;37.980.682.476.834.500
small_cubes_dataset\cube1096_coords_400_700_400.tif;False;3.940.371.806.406.460
small_cubes_dataset\cube1097_coords_400_700_500.tif;False;38.216.582.261.093.700
small_cubes_dataset\cube1098_coords_400_700_600.tif;False;4.275.723.005.939.540
small_cubes_dataset\cube1099_coords_400_700_700.tif;False;3.959.566.202.810.210
small_cubes_dataset\cube1100_coords_400_700_800.tif;False;40.727.452.390.192.500
small_cubes_dataset\cube1101_coords_400_700_900.tif;False;1.686.917.269.727.980
small_cubes_dataset\cube1102_coords_400_700_1000.tif;True;5.488.006.371.986.910
small_cubes_dataset\cube1103_coords_400_700_1100.tif;True;5.286.240.147.056.800
small_cubes_dataset\cube1104_coords_400_800_0.tif;True;2.401.119.479.621.010
small_cubes_dataset\cube1105_coords_400_800_100.tif;False;39.421.326.294.698.400
small_cubes_dataset\cube1106_coords_400_800_200.tif;False;4.725.688.663.704.730
small_cubes_dataset\cube1107_coords_400_800_300.tif;False;4.592.093.486.529.060
small_cubes_dataset\cube1108_coords_400_800_400.tif;False;32.794.613.275.732.400
small_cubes_dataset\cube1109_coords_400_800_500.tif;False;4.130.443.978.815.830
small_cubes_dataset\cube1110_coords_400_800_600.tif;False;4.809.022.078.080.870
small_cubes_dataset\cube1111_coords_400_800_700.tif;False;4.823.752.601.574.540
small_cubes_dataset\cube1112_coords_400_800_800.tif;False;39.635.701.516.863.900
small_cubes_dataset\cube1113_coords_400_800_900.tif;False;660.480.187.864.941
small_cubes_dataset\cube1114_coords_400_800_1000.tif;True;8.181.170.697.980.680
small_cubes_dataset\cube1115_coords_400_800_1100.tif;True;5.853.225.362.260.140
small_cubes_dataset\cube1116_coords_400_900_0.tif;True;2.302.962.010.242.710
small_cubes_dataset\cube1117_coords_400_900_100.tif;False;4.788.254.052.095.960
small_cubes_dataset\cube1118_coords_400_900_200.tif;False;427.388.166.153.292
small_cubes_dataset\cube1119_coords_400_900_300.tif;False;439.579.954.990.685
small_cubes_dataset\cube1120_coords_400_900_400.tif;False;3.096.067.196.100.440
small_cubes_dataset\cube1121_coords_400_900_500.tif;False;4.733.683.575.192.190
small_cubes_dataset\cube1122_coords_400_900_600.tif;False;42.785.344.731.209.900
small_cubes_dataset\cube1123_coords_400_900_700.tif;False;4.696.464.239.889.570
small_cubes_dataset\cube1124_coords_400_900_800.tif;False;4.034.849.169.198.740
small_cubes_dataset\cube1125_coords_400_900_900.tif;False;3.793.442.669.585.730
small_cubes_dataset\cube1126_coords_400_900_1000.tif;False;30.211.930.470.032.100
small_cubes_dataset\cube1127_coords_400_900_1100.tif;True;7.409.796.167.454.580
small_cubes_dataset\cube1128_coords_400_1000_0.tif;False;31.857.051.053.537.500
small_cubes_dataset\cube1129_coords_400_1000_100.tif;False;6.317.450.645.924.380
small_cubes_dataset\cube1130_coords_400_1000_200.tif;False;3.841.416.423.825.560
small_cubes_dataset\cube1131_coords_400_1000_300.tif;False;35.689.004.196.826.900
small_cubes_dataset\cube1132_coords_400_1000_400.tif;False;38.642.060.779.900.100
small_cubes_dataset\cube1133_coords_400_1000_500.tif;False;5.148.013.537.871.950
small_cubes_dataset\cube1134_coords_400_1000_600.tif;False;5.747.919.950.215.160
small_cubes_dataset\cube1135_coords_400_1000_700.tif;False;4.914.831.555.216.240
small_cubes_dataset\cube1136_coords_400_1000_800.tif;False;39.650.834.873.027.400
small_cubes_dataset\cube1137_coords_400_1000_900.tif;False;4.319.293.875.761.350
small_cubes_dataset\cube1138_coords_400_1000_1000.tif;False;4.555.354.694.741.640
small_cubes_dataset\cube1139_coords_400_1000_1100.tif;False;14.301.714.326.161.000
small_cubes_dataset\cube1140_coords_400_1100_0.tif;False;39.231.771.951.865.900
small_cubes_dataset\cube1141_coords_400_1100_100.tif;False;5.199.872.119.311.300
small_cubes_dataset\cube1142_coords_400_1100_200.tif;False;5.155.704.621.481.590
small_cubes_dataset\cube1143_coords_400_1100_300.tif;False;2.750.002.862.164.220
small_cubes_dataset\cube1144_coords_400_1100_400.tif;False;5.450.938.209.508.060
small_cubes_dataset\cube1145_coords_400_1100_500.tif;False;4.249.146.715.833.990
small_cubes_dataset\cube1146_coords_400_1100_600.tif;False;37.465.669.191.446.400
small_cubes_dataset\cube1147_coords_400_1100_700.tif;False;4.742.032.578.925.980
small_cubes_dataset\cube1148_coords_400_1100_800.tif;False;3.995.088.246.279.660
small_cubes_dataset\cube1149_coords_400_1100_900.tif;False;4.765.469.658.662.140
small_cubes_dataset\cube1150_coords_400_1100_1000.tif;False;4.798.679.180.089.630
small_cubes_dataset\cube1151_coords_400_1100_1100.tif;True;2.925.378.522.104.790
small_cubes_dataset\cube1152_coords_400_1200_0.tif;False;52.348.853.436.230.100
small_cubes_dataset\cube1153_coords_400_1200_100.tif;False;4.976.687.562.859.930
small_cubes_dataset\cube1154_coords_400_1200_200.tif;False;493.020.646.038.866
small_cubes_dataset\cube1155_coords_400_1200_300.tif;False;50.755.276.403.529.400
small_cubes_dataset\cube1156_coords_400_1200_400.tif;False;4.535.736.735.328.750
small_cubes_dataset\cube1157_coords_400_1200_500.tif;False;2.585.782.557.154.980
small_cubes_dataset\cube1158_coords_400_1200_600.tif;False;27.736.092.555.034.900
small_cubes_dataset\cube1159_coords_400_1200_700.tif;False;4.722.456.413.806.520
small_cubes_dataset\cube1160_coords_400_1200_800.tif;False;4.618.805.249.106.560
small_cubes_dataset\cube1161_coords_400_1200_900.tif;False;4.794.917.818.378.870
small_cubes_dataset\cube1162_coords_400_1200_1000.tif;False;1.827.168.462.208.630
small_cubes_dataset\cube1163_coords_400_1200_1100.tif;True;5.572.234.234.815.860
small_cubes_dataset\cube1164_coords_400_1300_0.tif;False;705.495.269.478.517
small_cubes_dataset\cube1165_coords_400_1300_100.tif;False;4.726.575.386.352.080
small_cubes_dataset\cube1166_coords_400_1300_200.tif;False;5.272.511.420.845.970
small_cubes_dataset\cube1167_coords_400_1300_300.tif;False;5.014.723.922.824.440
small_cubes_dataset\cube1168_coords_400_1300_400.tif;False;3.254.791.961.257.660
small_cubes_dataset\cube1169_coords_400_1300_500.tif;False;2.518.461.101.307.860
small_cubes_dataset\cube1170_coords_400_1300_600.tif;False;30.601.723.083.037.400
small_cubes_dataset\cube1171_coords_400_1300_700.tif;False;4.536.946.641.674.230
small_cubes_dataset\cube1172_coords_400_1300_800.tif;False;37.097.928.588.498.500
small_cubes_dataset\cube1173_coords_400_1300_900.tif;False;665.827.128.861.348
small_cubes_dataset\cube1174_coords_400_1300_1000.tif;True;6.935.515.173.101.670
small_cubes_dataset\cube1175_coords_400_1300_1100.tif;True;4.665.586.511.035.310
small_cubes_dataset\cube1176_coords_400_1400_0.tif;False;6.420.469.212.360.320
small_cubes_dataset\cube1177_coords_400_1400_100.tif;False;5.328.526.422.622.760
small_cubes_dataset\cube1178_coords_400_1400_200.tif;False;4.877.268.403.826.080
small_cubes_dataset\cube1179_coords_400_1400_300.tif;False;6.811.169.847.429.140
small_cubes_dataset\cube1180_coords_400_1400_400.tif;False;47.213.934.587.389.100
small_cubes_dataset\cube1181_coords_400_1400_500.tif;False;38.861.995.921.018.500
small_cubes_dataset\cube1182_coords_400_1400_600.tif;False;3.924.246.057.743.560
small_cubes_dataset\cube1183_coords_400_1400_700.tif;False;33.286.142.264.522.000
small_cubes_dataset\cube1184_coords_400_1400_800.tif;False;4.141.377.085.016.100
small_cubes_dataset\cube1185_coords_400_1400_900.tif;False;5.943.673.709.825.390
small_cubes_dataset\cube1186_coords_400_1400_1000.tif;True;6.640.230.384.910.070
small_cubes_dataset\cube1187_coords_400_1400_1100.tif;True;8.674.218.855.135.010
small_cubes_dataset\cube1188_coords_400_1500_0.tif;False;4.310.416.101.791.940
small_cubes_dataset\cube1189_coords_400_1500_100.tif;False;38.315.977.613.591.100
small_cubes_dataset\cube1190_coords_400_1500_200.tif;False;5.589.680.989.928.560
small_cubes_dataset\cube1191_coords_400_1500_300.tif;False;11.182.106.129.855.000
small_cubes_dataset\cube1192_coords_400_1500_400.tif;False;8.141.874.217.707.720
small_cubes_dataset\cube1193_coords_400_1500_500.tif;False;4.828.730.273.523.250
small_cubes_dataset\cube1194_coords_400_1500_600.tif;False;3.866.067.992.335.660
small_cubes_dataset\cube1195_coords_400_1500_700.tif;False;4.158.745.152.979.800
small_cubes_dataset\cube1196_coords_400_1500_800.tif;False;45.857.549.013.327.900
small_cubes_dataset\cube1197_coords_400_1500_900.tif;False;27.133.013.518.396.300
small_cubes_dataset\cube1198_coords_400_1500_1000.tif;True;47.175.422.549.449.100
small_cubes_dataset\cube1199_coords_400_1500_1100.tif;True;4.205.341.563.939.860
small_cubes_dataset\cube1200_coords_400_1600_0.tif;True;32.514.011.546.695.600
small_cubes_dataset\cube1201_coords_400_1600_100.tif;False;3.064.785.944.117.520
small_cubes_dataset\cube1202_coords_400_1600_200.tif;False;11.583.910.068.237.600
small_cubes_dataset\cube1203_coords_400_1600_300.tif;False;39.907.270.791.322.300
small_cubes_dataset\cube1204_coords_400_1600_400.tif;False;33.479.698.304.834.000
small_cubes_dataset\cube1205_coords_400_1600_500.tif;False;25.975.774.454.288.900
small_cubes_dataset\cube1206_coords_400_1600_600.tif;False;4.652.818.629.134.660
small_cubes_dataset\cube1207_coords_400_1600_700.tif;False;5.119.572.869.874.610
small_cubes_dataset\cube1208_coords_400_1600_800.tif;False;6.309.128.442.565.870
small_cubes_dataset\cube1209_coords_400_1600_900.tif;True;5.498.328.479.521.650
small_cubes_dataset\cube1210_coords_400_1600_1000.tif;True;42.146.094.433.759.800
small_cubes_dataset\cube1211_coords_400_1600_1100.tif;True;4.334.430.074.976.450
small_cubes_dataset\cube1212_coords_400_1700_0.tif;True;3.191.741.809.288.990
small_cubes_dataset\cube1213_coords_400_1700_100.tif;True;5.333.528.226.696.240
small_cubes_dataset\cube1214_coords_400_1700_200.tif;True;6.924.277.991.281.480
small_cubes_dataset\cube1215_coords_400_1700_300.tif;False;7.611.361.466.849.020
small_cubes_dataset\cube1216_coords_400_1700_400.tif;False;3.596.279.241.105.250
small_cubes_dataset\cube1217_coords_400_1700_500.tif;False;3.216.729.495.163.430
small_cubes_dataset\cube1218_coords_400_1700_600.tif;False;42.755.889.586.002.700
small_cubes_dataset\cube1219_coords_400_1700_700.tif;False;4.760.636.679.129.160
small_cubes_dataset\cube1220_coords_400_1700_800.tif;False;1.405.382.705.419.280
small_cubes_dataset\cube1221_coords_400_1700_900.tif;True;4.638.612.300.732.480
small_cubes_dataset\cube1222_coords_400_1700_1000.tif;True;41.406.843.834.901.300
small_cubes_dataset\cube1223_coords_400_1700_1100.tif;True;4.264.786.307.941.440
small_cubes_dataset\cube1224_coords_400_1800_0.tif;True;30.264.014.851.494.000
small_cubes_dataset\cube1225_coords_400_1800_100.tif;True;6.062.167.983.423.570
small_cubes_dataset\cube1226_coords_400_1800_200.tif;True;5.152.199.397.433.780
small_cubes_dataset\cube1227_coords_400_1800_300.tif;False;2.276.741.500.820.530
small_cubes_dataset\cube1228_coords_400_1800_400.tif;False;4.087.597.380.479.590
small_cubes_dataset\cube1229_coords_400_1800_500.tif;False;4.424.037.722.639.720
small_cubes_dataset\cube1230_coords_400_1800_600.tif;False;4.810.775.303.990.090
small_cubes_dataset\cube1231_coords_400_1800_700.tif;False;2.408.701.104.836.580
small_cubes_dataset\cube1232_coords_400_1800_800.tif;True;47.419.264.800.898.700
small_cubes_dataset\cube1233_coords_400_1800_900.tif;True;4.528.805.105.689.130
small_cubes_dataset\cube1234_coords_400_1800_1000.tif;True;45.957.277.047.021.500
small_cubes_dataset\cube1235_coords_400_1800_1100.tif;True;4.844.779.878.382.440
small_cubes_dataset\cube1236_coords_400_1900_0.tif;True;3.004.499.285.132.260
small_cubes_dataset\cube1237_coords_400_1900_100.tif;True;8.688.946.191.393.520
small_cubes_dataset\cube1238_coords_400_1900_200.tif;True;5.804.220.758.797.220
small_cubes_dataset\cube1239_coords_400_1900_300.tif;True;5.694.668.390.219.950
small_cubes_dataset\cube1240_coords_400_1900_400.tif;False;6.214.975.814.220.460
small_cubes_dataset\cube1241_coords_400_1900_500.tif;False;442.200.965.714.207
small_cubes_dataset\cube1242_coords_400_1900_600.tif;False;2.101.943.892.365.240
small_cubes_dataset\cube1243_coords_400_1900_700.tif;True;4.707.099.080.262.160
small_cubes_dataset\cube1244_coords_400_1900_800.tif;True;41.878.055.418.752.500
small_cubes_dataset\cube1245_coords_400_1900_900.tif;True;44.644.303.620.258.800
small_cubes_dataset\cube1246_coords_400_1900_1000.tif;True;4.844.197.328.047.040
small_cubes_dataset\cube1247_coords_400_1900_1100.tif;True;50.618.960.098.083.100
small_cubes_dataset\cube1248_coords_400_2000_0.tif;True;30.598.975.813.100.000
small_cubes_dataset\cube1249_coords_400_2000_100.tif;True;48.922.510.168.155.300
small_cubes_dataset\cube1250_coords_400_2000_200.tif;True;8.257.980.455.720.070
small_cubes_dataset\cube1251_coords_400_2000_300.tif;True;6.191.909.943.652.890
small_cubes_dataset\cube1252_coords_400_2000_400.tif;True;5.252.910.841.739.130
small_cubes_dataset\cube1253_coords_400_2000_500.tif;True;6.290.641.087.255.450
small_cubes_dataset\cube1254_coords_400_2000_600.tif;True;4.804.649.796.021.890
small_cubes_dataset\cube1255_coords_400_2000_700.tif;True;45.439.680.549.542.700
small_cubes_dataset\cube1256_coords_400_2000_800.tif;True;4.721.186.205.426.520
small_cubes_dataset\cube1257_coords_400_2000_900.tif;True;5.211.112.567.461.450
small_cubes_dataset\cube1258_coords_400_2000_1000.tif;True;5.526.685.641.457.150
small_cubes_dataset\cube1259_coords_400_2000_1100.tif;True;40.697.332.358.107.900
small_cubes_dataset\cube1260_coords_500_0_0.tif;True;22.737.344.978.375.900
small_cubes_dataset\cube1261_coords_500_0_100.tif;True;494.041.804.196.262
small_cubes_dataset\cube1262_coords_500_0_200.tif;True;50.736.167.192.185.700
small_cubes_dataset\cube1263_coords_500_0_300.tif;True;6.563.703.192.546.230
small_cubes_dataset\cube1264_coords_500_0_400.tif;True;7.781.044.538.638.730
small_cubes_dataset\cube1265_coords_500_0_500.tif;True;6.402.026.649.621.020
small_cubes_dataset\cube1266_coords_500_0_600.tif;True;5.909.552.764.636.800
small_cubes_dataset\cube1267_coords_500_0_700.tif;True;619.224.996.120.511
small_cubes_dataset\cube1268_coords_500_0_800.tif;True;6.621.751.156.462.240
small_cubes_dataset\cube1269_coords_500_0_900.tif;True;5.873.416.973.572.800
small_cubes_dataset\cube1270_coords_500_0_1000.tif;True;5.855.481.388.831.150
small_cubes_dataset\cube1271_coords_500_0_1100.tif;True;5.957.179.329.473.740
small_cubes_dataset\cube1272_coords_500_100_0.tif;True;2.247.664.262.601.070
small_cubes_dataset\cube1273_coords_500_100_100.tif;True;5.539.878.533.471.070
small_cubes_dataset\cube1274_coords_500_100_200.tif;True;8.516.090.307.765.340
small_cubes_dataset\cube1275_coords_500_100_300.tif;True;5.973.675.429.545.260
small_cubes_dataset\cube1276_coords_500_100_400.tif;True;5.391.586.010.473.880
small_cubes_dataset\cube1277_coords_500_100_500.tif;True;5.217.199.115.308.840
small_cubes_dataset\cube1278_coords_500_100_600.tif;True;5.063.493.607.732.990
small_cubes_dataset\cube1279_coords_500_100_700.tif;True;5.083.710.725.964.260
small_cubes_dataset\cube1280_coords_500_100_800.tif;True;5.413.233.954.736.340
small_cubes_dataset\cube1281_coords_500_100_900.tif;True;6.003.085.206.402.620
small_cubes_dataset\cube1282_coords_500_100_1000.tif;True;6.601.021.961.041.780
small_cubes_dataset\cube1283_coords_500_100_1100.tif;True;5.746.507.067.784.830
small_cubes_dataset\cube1284_coords_500_200_0.tif;True;22.009.937.537.068.800
small_cubes_dataset\cube1285_coords_500_200_100.tif;True;8.548.690.135.219.730
small_cubes_dataset\cube1286_coords_500_200_200.tif;True;5.906.657.356.673.390
small_cubes_dataset\cube1287_coords_500_200_300.tif;True;5.198.121.066.435.720
small_cubes_dataset\cube1288_coords_500_200_400.tif;True;5.360.486.171.910.430
small_cubes_dataset\cube1289_coords_500_200_500.tif;True;5.400.591.133.725.780
small_cubes_dataset\cube1290_coords_500_200_600.tif;True;5.592.333.563.669.700
small_cubes_dataset\cube1291_coords_500_200_700.tif;True;5.808.757.470.811.700
small_cubes_dataset\cube1292_coords_500_200_800.tif;True;5.716.086.002.910.000
small_cubes_dataset\cube1293_coords_500_200_900.tif;True;5.263.043.362.101.510
small_cubes_dataset\cube1294_coords_500_200_1000.tif;True;5.746.533.935.379.260
small_cubes_dataset\cube1295_coords_500_200_1100.tif;True;6.274.484.288.928.510
small_cubes_dataset\cube1296_coords_500_300_0.tif;True;22.534.947.566.443.600
small_cubes_dataset\cube1297_coords_500_300_100.tif;True;5.895.820.096.873.200
small_cubes_dataset\cube1298_coords_500_300_200.tif;True;5.082.507.376.753.790
small_cubes_dataset\cube1299_coords_500_300_300.tif;True;5.449.367.919.825.390
small_cubes_dataset\cube1300_coords_500_300_400.tif;True;546.113.230.543.521
small_cubes_dataset\cube1301_coords_500_300_500.tif;True;4.857.126.874.917.840
small_cubes_dataset\cube1302_coords_500_300_600.tif;True;4.776.859.130.465.330
small_cubes_dataset\cube1303_coords_500_300_700.tif;True;5.367.394.158.253.160
small_cubes_dataset\cube1304_coords_500_300_800.tif;True;6.261.864.501.222.950
small_cubes_dataset\cube1305_coords_500_300_900.tif;True;5.575.353.347.920.130
small_cubes_dataset\cube1306_coords_500_300_1000.tif;True;5.293.537.109.644.390
small_cubes_dataset\cube1307_coords_500_300_1100.tif;True;579.095.365.150.304
small_cubes_dataset\cube1308_coords_500_400_0.tif;True;2.368.664.787.315.940
small_cubes_dataset\cube1309_coords_500_400_100.tif;True;5.242.630.056.387.070
small_cubes_dataset\cube1310_coords_500_400_200.tif;True;50.275.488.752.129.400
small_cubes_dataset\cube1311_coords_500_400_300.tif;True;5.353.449.502.289.040
small_cubes_dataset\cube1312_coords_500_400_400.tif;True;9.409.962.768.828.990
small_cubes_dataset\cube1313_coords_500_400_500.tif;True;12.915.312.158.443.600
small_cubes_dataset\cube1314_coords_500_400_600.tif;True;4.806.333.370.625.100
small_cubes_dataset\cube1315_coords_500_400_700.tif;True;50.678.806.936.810.200
small_cubes_dataset\cube1316_coords_500_400_800.tif;True;50.891.694.606.857.600
small_cubes_dataset\cube1317_coords_500_400_900.tif;True;5.901.199.986.332.650
small_cubes_dataset\cube1318_coords_500_400_1000.tif;True;5.480.207.416.268.090
small_cubes_dataset\cube1319_coords_500_400_1100.tif;True;5.117.285.434.957.430
small_cubes_dataset\cube1320_coords_500_500_0.tif;True;23.809.080.032.674.900
small_cubes_dataset\cube1321_coords_500_500_100.tif;True;5.156.275.828.372.490
small_cubes_dataset\cube1322_coords_500_500_200.tif;True;5.220.752.496.283.770
small_cubes_dataset\cube1323_coords_500_500_300.tif;False;5.394.369.855.541.390
small_cubes_dataset\cube1324_coords_500_500_400.tif;False;5.387.417.016.899.040
small_cubes_dataset\cube1325_coords_500_500_500.tif;False;7.944.032.438.323.660
small_cubes_dataset\cube1326_coords_500_500_600.tif;False;17.109.465.259.230.500
small_cubes_dataset\cube1327_coords_500_500_700.tif;True;5.218.476.812.335.990
small_cubes_dataset\cube1328_coords_500_500_800.tif;True;48.204.417.981.435.700
small_cubes_dataset\cube1329_coords_500_500_900.tif;True;5.156.104.485.263.930
small_cubes_dataset\cube1330_coords_500_500_1000.tif;True;5.901.543.747.364.380
small_cubes_dataset\cube1331_coords_500_500_1100.tif;True;5.071.971.715.306.130
small_cubes_dataset\cube1332_coords_500_600_0.tif;True;23.962.776.278.466.300
small_cubes_dataset\cube1333_coords_500_600_100.tif;True;5.262.767.488.985.770
small_cubes_dataset\cube1334_coords_500_600_200.tif;False;4.306.604.135.797.870
small_cubes_dataset\cube1335_coords_500_600_300.tif;False;6.777.878.411.385.780
small_cubes_dataset\cube1336_coords_500_600_400.tif;False;6.494.154.700.034.390
small_cubes_dataset\cube1337_coords_500_600_500.tif;False;640.034.112.833.243
small_cubes_dataset\cube1338_coords_500_600_600.tif;False;510.808.148.483.995
small_cubes_dataset\cube1339_coords_500_600_700.tif;False;1.447.374.579.821.410
small_cubes_dataset\cube1340_coords_500_600_800.tif;True;4.870.105.219.738.790
small_cubes_dataset\cube1341_coords_500_600_900.tif;True;4.999.125.339.197.380
small_cubes_dataset\cube1342_coords_500_600_1000.tif;True;5.604.540.294.052.670
small_cubes_dataset\cube1343_coords_500_600_1100.tif;True;48.949.754.231.906.600
small_cubes_dataset\cube1344_coords_500_700_0.tif;True;24.249.747.298.310.100
small_cubes_dataset\cube1345_coords_500_700_100.tif;True;5.490.121.052.188.220
small_cubes_dataset\cube1346_coords_500_700_200.tif;False;6.580.204.292.986.900
small_cubes_dataset\cube1347_coords_500_700_300.tif;False;6.033.749.845.448.400
small_cubes_dataset\cube1348_coords_500_700_400.tif;False;5.837.794.098.512.900
small_cubes_dataset\cube1349_coords_500_700_500.tif;False;45.954.275.345.621.600
small_cubes_dataset\cube1350_coords_500_700_600.tif;False;4.385.899.537.227.670
small_cubes_dataset\cube1351_coords_500_700_700.tif;False;35.604.999.049.945.600
small_cubes_dataset\cube1352_coords_500_700_800.tif;True;7.918.683.146.693.700
small_cubes_dataset\cube1353_coords_500_700_900.tif;True;5.595.691.635.596.760
small_cubes_dataset\cube1354_coords_500_700_1000.tif;True;5.431.907.287.403.410
small_cubes_dataset\cube1355_coords_500_700_1100.tif;True;617.244.346.603.127
small_cubes_dataset\cube1356_coords_500_800_0.tif;True;24.207.576.832.417.900
small_cubes_dataset\cube1357_coords_500_800_100.tif;True;6.220.289.424.320.870
small_cubes_dataset\cube1358_coords_500_800_200.tif;False;6.844.292.041.706.880
small_cubes_dataset\cube1359_coords_500_800_300.tif;False;41.929.496.440.071.200
small_cubes_dataset\cube1360_coords_500_800_400.tif;False;4.954.143.012.200.260
small_cubes_dataset\cube1361_coords_500_800_500.tif;False;5.147.247.135.900.270
small_cubes_dataset\cube1362_coords_500_800_600.tif;False;4.176.698.464.286.290
small_cubes_dataset\cube1363_coords_500_800_700.tif;False;4.534.694.168.177.550
small_cubes_dataset\cube1364_coords_500_800_800.tif;False;25.438.381.432.901.000
small_cubes_dataset\cube1365_coords_500_800_900.tif;False;39.317.784.078.030.700
small_cubes_dataset\cube1366_coords_500_800_1000.tif;True;5.193.428.293.449.240
small_cubes_dataset\cube1367_coords_500_800_1100.tif;True;51.069.524.417.195.000
small_cubes_dataset\cube1368_coords_500_900_0.tif;True;23.150.117.620.828.500
